date,model,measure,value
01-Oct-1971,uc_2m,mcse,0.00406111137638426
01-Jan-1972,uc_2m,mcse,0.00392330244640443
01-Apr-1972,uc_2m,mcse,0.00629599595136506
01-Jul-1972,uc_2m,mcse,0.00616615492916194
01-Oct-1972,uc_2m,mcse,0.00851082918834002
01-Jan-1973,uc_2m,mcse,0.0134083917369459
01-Apr-1973,uc_2m,mcse,0.0145197409436783
01-Jul-1973,uc_2m,mcse,0.0116314020484172
01-Oct-1973,uc_2m,mcse,0.0134239702799178
01-Jan-1974,uc_2m,mcse,0.00995897909179514
01-Apr-1974,uc_2m,mcse,0.00991312120914922
01-Jul-1974,uc_2m,mcse,0.00790249257231215
01-Oct-1974,uc_2m,mcse,0.0077907736529979
01-Jan-1975,uc_2m,mcse,0.0107557573824543
01-Apr-1975,uc_2m,mcse,0.0106414917359594
01-Jul-1975,uc_2m,mcse,0.00873416258160049
01-Oct-1975,uc_2m,mcse,0.00811284020395636
01-Jan-1976,uc_2m,mcse,0.00552474396752292
01-Apr-1976,uc_2m,mcse,0.00581486830936422
01-Jul-1976,uc_2m,mcse,0.00626372157072433
01-Oct-1976,uc_2m,mcse,0.00639993742185418
01-Jan-1977,uc_2m,mcse,0.00571514994289295
01-Apr-1977,uc_2m,mcse,0.00408951131046983
01-Jul-1977,uc_2m,mcse,0.00443699205339542
01-Oct-1977,uc_2m,mcse,0.00430751527564006
01-Jan-1978,uc_2m,mcse,0.00467659875863149
01-Apr-1978,uc_2m,mcse,0.00878912168875152
01-Jul-1978,uc_2m,mcse,0.00901414033339883
01-Oct-1978,uc_2m,mcse,0.0113563006915281
01-Jan-1979,uc_2m,mcse,0.0105380426691911
01-Apr-1979,uc_2m,mcse,0.00999611536227929
01-Jul-1979,uc_2m,mcse,0.0111503065969651
01-Oct-1979,uc_2m,mcse,0.0108848841244339
01-Jan-1980,uc_2m,mcse,0.0109131918757111
01-Apr-1980,uc_2m,mcse,0.00752945331095872
01-Jul-1980,uc_2m,mcse,0.00749185176206578
01-Oct-1980,uc_2m,mcse,0.00756788303051383
01-Jan-1981,uc_2m,mcse,0.00929372524735083
01-Apr-1981,uc_2m,mcse,0.00755230371185027
01-Jul-1981,uc_2m,mcse,0.00816568316504729
01-Oct-1981,uc_2m,mcse,0.00787173703439507
01-Jan-1982,uc_2m,mcse,0.0115747502696943
01-Apr-1982,uc_2m,mcse,0.0117116418106629
01-Jul-1982,uc_2m,mcse,0.0153536891570568
01-Oct-1982,uc_2m,mcse,0.0179195030075581
01-Jan-1983,uc_2m,mcse,0.0172239753244829
01-Apr-1983,uc_2m,mcse,0.0141174545460411
01-Jul-1983,uc_2m,mcse,0.0118589951314883
01-Oct-1983,uc_2m,mcse,0.009190493360979
01-Jan-1984,uc_2m,mcse,0.00686473219042882
01-Apr-1984,uc_2m,mcse,0.00503638642130831
01-Jul-1984,uc_2m,mcse,0.00504930628320931
01-Oct-1984,uc_2m,mcse,0.00503689396663172
01-Jan-1985,uc_2m,mcse,0.00484052421293481
01-Apr-1985,uc_2m,mcse,0.00490211771331106
01-Jul-1985,uc_2m,mcse,0.0039320749813586
01-Oct-1985,uc_2m,mcse,0.00404010132395847
01-Jan-1986,uc_2m,mcse,0.00389239706958236
01-Apr-1986,uc_2m,mcse,0.0040530143094711
01-Jul-1986,uc_2m,mcse,0.00406038607287649
01-Oct-1986,uc_2m,mcse,0.00424982650264355
01-Jan-1987,uc_2m,mcse,0.00424158257475659
01-Apr-1987,uc_2m,mcse,0.00391023178285939
01-Jul-1987,uc_2m,mcse,0.00378200776426505
01-Oct-1987,uc_2m,mcse,0.00431508642589123
01-Jan-1988,uc_2m,mcse,0.00369144630688024
01-Apr-1988,uc_2m,mcse,0.00459891538970646
01-Jul-1988,uc_2m,mcse,0.00413915510718663
01-Oct-1988,uc_2m,mcse,0.00578303676200086
01-Jan-1989,uc_2m,mcse,0.00658228557326587
01-Apr-1989,uc_2m,mcse,0.00690306802977286
01-Jul-1989,uc_2m,mcse,0.00734103215142392
01-Oct-1989,uc_2m,mcse,0.00622119492028427
01-Jan-1990,uc_2m,mcse,0.0081272147138303
01-Apr-1990,uc_2m,mcse,0.00745542253728989
01-Jul-1990,uc_2m,mcse,0.00632380504763844
01-Oct-1990,uc_2m,mcse,0.00331686265297854
01-Jan-1991,uc_2m,mcse,0.00362691362328677
01-Apr-1991,uc_2m,mcse,0.0033747572911436
01-Jul-1991,uc_2m,mcse,0.00375436807293157
01-Oct-1991,uc_2m,mcse,0.00481690452989317
01-Jan-1992,uc_2m,mcse,0.00387593587285741
01-Apr-1992,uc_2m,mcse,0.00354961457266252
01-Jul-1992,uc_2m,mcse,0.00339540675801302
01-Oct-1992,uc_2m,mcse,0.00312877537093674
01-Jan-1993,uc_2m,mcse,0.00473201637428369
01-Apr-1993,uc_2m,mcse,0.00540238461182849
01-Jul-1993,uc_2m,mcse,0.00654384731018008
01-Oct-1993,uc_2m,mcse,0.00545692608278942
01-Jan-1994,uc_2m,mcse,0.00567426345268409
01-Apr-1994,uc_2m,mcse,0.00506454514044557
01-Jul-1994,uc_2m,mcse,0.00592033158087873
01-Oct-1994,uc_2m,mcse,0.00553197644839514
01-Jan-1995,uc_2m,mcse,0.00641159316930968
01-Apr-1995,uc_2m,mcse,0.00776394975940695
01-Jul-1995,uc_2m,mcse,0.00792262008996571
01-Oct-1995,uc_2m,mcse,0.00873622990212911
01-Jan-1996,uc_2m,mcse,0.00938282633753716
01-Apr-1996,uc_2m,mcse,0.00829902564937003
01-Jul-1996,uc_2m,mcse,0.008709283616113
01-Oct-1996,uc_2m,mcse,0.00871344275762477
01-Jan-1997,uc_2m,mcse,0.00941109322270668
01-Apr-1997,uc_2m,mcse,0.00846252751723433
01-Jul-1997,uc_2m,mcse,0.00825791317126945
01-Oct-1997,uc_2m,mcse,0.0083859395494212
01-Jan-1998,uc_2m,mcse,0.0082862558584379
01-Apr-1998,uc_2m,mcse,0.00836036309182192
01-Jul-1998,uc_2m,mcse,0.00825954800371943
01-Oct-1998,uc_2m,mcse,0.0083650117601723
01-Jan-1999,uc_2m,mcse,0.00798144275524436
01-Apr-1999,uc_2m,mcse,0.00781451658941716
01-Jul-1999,uc_2m,mcse,0.0083165009990992
01-Oct-1999,uc_2m,mcse,0.00965172848174671
01-Jan-2000,uc_2m,mcse,0.00848178390039999
01-Apr-2000,uc_2m,mcse,0.0112078053703455
01-Jul-2000,uc_2m,mcse,0.00928091514502325
01-Oct-2000,uc_2m,mcse,0.00949575915235994
01-Jan-2001,uc_2m,mcse,0.00693197253629721
01-Apr-2001,uc_2m,mcse,0.007162696434414
01-Jul-2001,uc_2m,mcse,0.00439249356706872
01-Oct-2001,uc_2m,mcse,0.00386425026755029
01-Jan-2002,uc_2m,mcse,0.00404274089359397
01-Apr-2002,uc_2m,mcse,0.00379925372470106
01-Jul-2002,uc_2m,mcse,0.00333922283803448
01-Oct-2002,uc_2m,mcse,0.00320313335970782
01-Jan-2003,uc_2m,mcse,0.00364331019069403
01-Apr-2003,uc_2m,mcse,0.00371253396889574
01-Jul-2003,uc_2m,mcse,0.00414304069684607
01-Oct-2003,uc_2m,mcse,0.00484071259343674
01-Jan-2004,uc_2m,mcse,0.00467894345173382
01-Apr-2004,uc_2m,mcse,0.00495472897348788
01-Jul-2004,uc_2m,mcse,0.00560239504559747
01-Oct-2004,uc_2m,mcse,0.00660794815237899
01-Jan-2005,uc_2m,mcse,0.00783531748713454
01-Apr-2005,uc_2m,mcse,0.00766194231413426
01-Jul-2005,uc_2m,mcse,0.00860921751231587
01-Oct-2005,uc_2m,mcse,0.00888721432925486
01-Jan-2006,uc_2m,mcse,0.0116303977390292
01-Apr-2006,uc_2m,mcse,0.0112622829214052
01-Jul-2006,uc_2m,mcse,0.0110607388329113
01-Oct-2006,uc_2m,mcse,0.0126684624202507
01-Jan-2007,uc_2m,mcse,0.0127083661023988
01-Apr-2007,uc_2m,mcse,0.0138474366180139
01-Jul-2007,uc_2m,mcse,0.0148437952777326
01-Oct-2007,uc_2m,mcse,0.0160733630244988
01-Jan-2008,uc_2m,mcse,0.0147988398079951
01-Apr-2008,uc_2m,mcse,0.016335902198991
01-Jul-2008,uc_2m,mcse,0.0151179687325082
01-Oct-2008,uc_2m,mcse,0.0121887372862847
01-Jan-2009,uc_2m,mcse,0.0121197507315262
01-Apr-2009,uc_2m,mcse,0.012254803638717
01-Jul-2009,uc_2m,mcse,0.0120272205652888
01-Oct-2009,uc_2m,mcse,0.0111012528112704
01-Jan-2010,uc_2m,mcse,0.0110174055668696
01-Apr-2010,uc_2m,mcse,0.0102571463427148
01-Jul-2010,uc_2m,mcse,0.00986048720732698
01-Oct-2010,uc_2m,mcse,0.00970619107755025
01-Jan-2011,uc_2m,mcse,0.0103943624609068
01-Apr-2011,uc_2m,mcse,0.00979092275241676
01-Jul-2011,uc_2m,mcse,0.0104746496996491
01-Oct-2011,uc_2m,mcse,0.00899039243956656
01-Jan-2012,uc_2m,mcse,0.00841002653242501
01-Apr-2012,uc_2m,mcse,0.00821075046484075
01-Jul-2012,uc_2m,mcse,0.00871668255156426
01-Oct-2012,uc_2m,mcse,0.00934214857306723
01-Jan-2013,uc_2m,mcse,0.00806192418568623
01-Apr-2013,uc_2m,mcse,0.00870977937336389
01-Jul-2013,uc_2m,mcse,0.00755117464846093
01-Oct-2013,uc_2m,mcse,0.00661369899072313
01-Jan-2014,uc_2m,mcse,0.00915732111505497
01-Apr-2014,uc_2m,mcse,0.00686637318142191
01-Jul-2014,uc_2m,mcse,0.00553917293779444
01-Oct-2014,uc_2m,mcse,0.00582037468376955
01-Jan-2015,uc_2m,mcse,0.00487054481090612
01-Apr-2015,uc_2m,mcse,0.0047319076975902
01-Jul-2015,uc_2m,mcse,0.00490672222147334
01-Oct-2015,uc_2m,mcse,0.00566557161373201
01-Jan-2016,uc_2m,mcse,0.0054725087971297
01-Apr-2016,uc_2m,mcse,0.00614488061695629
01-Jul-2016,uc_2m,mcse,0.00564843776328917
01-Oct-2016,uc_2m,mcse,0.00566196478215532
01-Jan-2017,uc_2m,mcse,0.00582132761067803
01-Apr-2017,uc_2m,mcse,0.00571531970796621
01-Jul-2017,uc_2m,mcse,0.00519140198265774
01-Oct-2017,uc_2m,mcse,0.00409398503764997
01-Jan-2018,uc_2m,mcse,0.00393618516760087
01-Apr-2018,uc_2m,mcse,0.00396955349207115
01-Jul-2018,uc_2m,mcse,0.00387286728665469
01-Oct-2018,uc_2m,mcse,0.00428340447518238
01-Jan-2019,uc_2m,mcse,0.00418823927521734
01-Apr-2019,uc_2m,mcse,0.00406424047304383
01-Jul-2019,uc_2m,mcse,0.00466601153687556
01-Oct-2019,uc_2m,mcse,0.00506688952702276
01-Jan-2020,uc_2m,mcse,0.00530912848366462
01-Apr-2020,uc_2m,mcse,0.0306931473201836
01-Jul-2020,uc_2m,mcse,0.00818675477268408
01-Oct-2020,uc_2m,mcse,0.00987825529813959
01-Jan-2021,uc_2m,mcse,0.00856466805820896
01-Apr-2021,uc_2m,mcse,0.00675540780987601
01-Jul-2021,uc_2m,mcse,0.00678743299806671
01-Oct-2021,uc_2m,mcse,0.00578140365702518
01-Jan-2022,uc_2m,mcse,0.00634399102095065
01-Apr-2022,uc_2m,mcse,0.00678161118015401
01-Jul-2022,uc_2m,mcse,0.00663004557497301
01-Oct-2022,uc_2m,mcse,0.00681789443144015
01-Jan-2023,uc_2m,mcse,0.00673272462159908
01-Apr-2023,uc_2m,mcse,0.00672429395891689
01-Jul-2023,uc_2m,mcse,0.00619041074639253
01-Oct-2023,uc_2m,mcse,0.00607918104599173
01-Jan-2024,uc_2m,mcse,0.00611567461358652
01-Apr-2024,uc_2m,mcse,0.00594566983320202
01-Jul-2024,uc_2m,mcse,0.00585343504281251
01-Oct-2024,uc_2m,mcse,0.0056450337866526
01-Jan-2025,uc_2m,mcse,0.00576708125655885
01-Apr-2025,uc_2m,mcse,0.00559987971604449
01-Jul-2025,uc_2m,mcse,0.00562889152115852
01-Oct-2025,uc_2m,mcse,0.005417437476153
01-Jan-2026,uc_2m,mcse,0.00547881547785378
01-Apr-2026,uc_2m,mcse,0.00560048718533541
01-Apr-1947,uc_2m,mean,3.81450574438898
01-Jul-1947,uc_2m,mean,3.82384245051099
01-Oct-1947,uc_2m,mean,3.83049929105504
01-Jan-1948,uc_2m,mean,3.83323052777996
01-Apr-1948,uc_2m,mean,3.83195206443105
01-Jul-1948,uc_2m,mean,3.83135574682425
01-Oct-1948,uc_2m,mean,3.8363078730506
01-Jan-1949,uc_2m,mean,3.85609162388502
01-Apr-1949,uc_2m,mean,3.88634085007105
01-Jul-1949,uc_2m,mean,3.9186944986786
01-Oct-1949,uc_2m,mean,3.96315435982113
01-Jan-1950,uc_2m,mean,3.99278564368235
01-Apr-1950,uc_2m,mean,4.0105378463116
01-Jul-1950,uc_2m,mean,4.01089907931663
01-Oct-1950,uc_2m,mean,4.00343479529597
01-Jan-1951,uc_2m,mean,3.99384574123278
01-Apr-1951,uc_2m,mean,3.97977889136474
01-Jul-1951,uc_2m,mean,3.95979092838613
01-Oct-1951,uc_2m,mean,3.93995362852914
01-Jan-1952,uc_2m,mean,3.92000928004446
01-Apr-1952,uc_2m,mean,3.90485536087309
01-Jul-1952,uc_2m,mean,3.88980422772908
01-Oct-1952,uc_2m,mean,3.86330074118536
01-Jan-1953,uc_2m,mean,3.82814688906236
01-Apr-1953,uc_2m,mean,3.79213502517267
01-Jul-1953,uc_2m,mean,3.76316401328084
01-Oct-1953,uc_2m,mean,3.7489071407438
01-Jan-1954,uc_2m,mean,3.74375576487607
01-Apr-1954,uc_2m,mean,3.74493947660504
01-Jul-1954,uc_2m,mean,3.74533803366106
01-Oct-1954,uc_2m,mean,3.74036856674669
01-Jan-1955,uc_2m,mean,3.72499578144214
01-Apr-1955,uc_2m,mean,3.70409376263638
01-Jul-1955,uc_2m,mean,3.6794595806955
01-Oct-1955,uc_2m,mean,3.65438335321847
01-Jan-1956,uc_2m,mean,3.6379145963716
01-Apr-1956,uc_2m,mean,3.62270284109959
01-Jul-1956,uc_2m,mean,3.61277809454937
01-Oct-1956,uc_2m,mean,3.59951992646243
01-Jan-1957,uc_2m,mean,3.58752303287913
01-Apr-1957,uc_2m,mean,3.58051258794731
01-Jul-1957,uc_2m,mean,3.57556870370501
01-Oct-1957,uc_2m,mean,3.58026566895284
01-Jan-1958,uc_2m,mean,3.60591200277426
01-Apr-1958,uc_2m,mean,3.63713788248131
01-Jul-1958,uc_2m,mean,3.66341903161465
01-Oct-1958,uc_2m,mean,3.68010621153338
01-Jan-1959,uc_2m,mean,3.69091771557142
01-Apr-1959,uc_2m,mean,3.69527920060914
01-Jul-1959,uc_2m,mean,3.70280331088935
01-Oct-1959,uc_2m,mean,3.71432692671326
01-Jan-1960,uc_2m,mean,3.72019974571407
01-Apr-1960,uc_2m,mean,3.7336765480084
01-Jul-1960,uc_2m,mean,3.7512132728982
01-Oct-1960,uc_2m,mean,3.7809714917942
01-Jan-1961,uc_2m,mean,3.81580498672056
01-Apr-1961,uc_2m,mean,3.84751142714569
01-Jul-1961,uc_2m,mean,3.8732822467038
01-Oct-1961,uc_2m,mean,3.8936269059409
01-Jan-1962,uc_2m,mean,3.90949932085928
01-Apr-1962,uc_2m,mean,3.92649630777019
01-Jul-1962,uc_2m,mean,3.94173271544815
01-Oct-1962,uc_2m,mean,3.95937892867373
01-Jan-1963,uc_2m,mean,3.97990525659875
01-Apr-1963,uc_2m,mean,3.99884285838037
01-Jul-1963,uc_2m,mean,4.01081553901298
01-Oct-1963,uc_2m,mean,4.02565472211438
01-Jan-1964,uc_2m,mean,4.03399805184585
01-Apr-1964,uc_2m,mean,4.04022334089292
01-Jul-1964,uc_2m,mean,4.04316582528528
01-Oct-1964,uc_2m,mean,4.04746804573451
01-Jan-1965,uc_2m,mean,4.04669312505447
01-Apr-1965,uc_2m,mean,4.04287808325887
01-Jul-1965,uc_2m,mean,4.03171034780643
01-Oct-1965,uc_2m,mean,4.01249385944801
01-Jan-1966,uc_2m,mean,3.98267759811034
01-Apr-1966,uc_2m,mean,3.95416914697485
01-Jul-1966,uc_2m,mean,3.92712948103794
01-Oct-1966,uc_2m,mean,3.89945318191316
01-Jan-1967,uc_2m,mean,3.87137076239988
01-Apr-1967,uc_2m,mean,3.84795073341376
01-Jul-1967,uc_2m,mean,3.82533014950189
01-Oct-1967,uc_2m,mean,3.80222096172796
01-Jan-1968,uc_2m,mean,3.77237920308676
01-Apr-1968,uc_2m,mean,3.73716362709847
01-Jul-1968,uc_2m,mean,3.7023551168872
01-Oct-1968,uc_2m,mean,3.67025962651066
01-Jan-1969,uc_2m,mean,3.63366991804874
01-Apr-1969,uc_2m,mean,3.59773166377594
01-Jul-1969,uc_2m,mean,3.56318583608395
01-Oct-1969,uc_2m,mean,3.53668390227346
01-Jan-1970,uc_2m,mean,3.51755600154982
01-Apr-1970,uc_2m,mean,3.50273685358958
01-Jul-1970,uc_2m,mean,3.48678522462292
01-Oct-1970,uc_2m,mean,3.48178266293899
01-Jan-1971,uc_2m,mean,3.47038868924508
01-Apr-1971,uc_2m,mean,3.45747123889394
01-Jul-1971,uc_2m,mean,3.44644080332993
01-Oct-1971,uc_2m,mean,3.44028424510078
01-Jan-1972,uc_2m,mean,3.42980057476458
01-Apr-1972,uc_2m,mean,3.40905991836686
01-Jul-1972,uc_2m,mean,3.38742371400813
01-Oct-1972,uc_2m,mean,3.36071365735493
01-Jan-1973,uc_2m,mean,3.32366131398267
01-Apr-1973,uc_2m,mean,3.28425142127362
01-Jul-1973,uc_2m,mean,3.25153989371076
01-Oct-1973,uc_2m,mean,3.21907057620208
01-Jan-1974,uc_2m,mean,3.19311749898137
01-Apr-1974,uc_2m,mean,3.17171887534622
01-Jul-1974,uc_2m,mean,3.16033837905327
01-Oct-1974,uc_2m,mean,3.1582493376521
01-Jan-1975,uc_2m,mean,3.16804323743164
01-Apr-1975,uc_2m,mean,3.18177120700712
01-Jul-1975,uc_2m,mean,3.19052699753937
01-Oct-1975,uc_2m,mean,3.19497471174647
01-Jan-1976,uc_2m,mean,3.19376981945274
01-Apr-1976,uc_2m,mean,3.1913988369394
01-Jul-1976,uc_2m,mean,3.19246096578077
01-Oct-1976,uc_2m,mean,3.19385384593472
01-Jan-1977,uc_2m,mean,3.19254632424419
01-Apr-1977,uc_2m,mean,3.18618836252838
01-Jul-1977,uc_2m,mean,3.17334686104859
01-Oct-1977,uc_2m,mean,3.1642459141848
01-Jan-1978,uc_2m,mean,3.1589659353839
01-Apr-1978,uc_2m,mean,3.13680009069654
01-Jul-1978,uc_2m,mean,3.10965954122803
01-Oct-1978,uc_2m,mean,3.07863920050996
01-Jan-1979,uc_2m,mean,3.04958347245642
01-Apr-1979,uc_2m,mean,3.02535361645329
01-Jul-1979,uc_2m,mean,2.99972424312558
01-Oct-1979,uc_2m,mean,2.97760111351106
01-Jan-1980,uc_2m,mean,2.95721144954394
01-Apr-1980,uc_2m,mean,2.95264318731657
01-Jul-1980,uc_2m,mean,2.95623788129522
01-Oct-1980,uc_2m,mean,2.953874402882
01-Jan-1981,uc_2m,mean,2.94337453441812
01-Apr-1981,uc_2m,mean,2.94167666746013
01-Jul-1981,uc_2m,mean,2.93838566455082
01-Oct-1981,uc_2m,mean,2.944201398018
01-Jan-1982,uc_2m,mean,2.96523400027227
01-Apr-1982,uc_2m,mean,2.99052476181139
01-Jul-1982,uc_2m,mean,3.0227729142808
01-Oct-1982,uc_2m,mean,3.06241631982931
01-Jan-1983,uc_2m,mean,3.10053869480886
01-Apr-1983,uc_2m,mean,3.13210823015345
01-Jul-1983,uc_2m,mean,3.15617323781296
01-Oct-1983,uc_2m,mean,3.17428749829053
01-Jan-1984,uc_2m,mean,3.18469607386828
01-Apr-1984,uc_2m,mean,3.18910269280036
01-Jul-1984,uc_2m,mean,3.19185869721246
01-Oct-1984,uc_2m,mean,3.194640186713
01-Jan-1985,uc_2m,mean,3.19672844756047
01-Apr-1985,uc_2m,mean,3.19841696888451
01-Jul-1985,uc_2m,mean,3.19562903422712
01-Oct-1985,uc_2m,mean,3.19197795985209
01-Jan-1986,uc_2m,mean,3.18629809816463
01-Apr-1986,uc_2m,mean,3.18241815886982
01-Jul-1986,uc_2m,mean,3.17965123662034
01-Oct-1986,uc_2m,mean,3.17625882928669
01-Jan-1987,uc_2m,mean,3.17378376236674
01-Apr-1987,uc_2m,mean,3.16732670754886
01-Jul-1987,uc_2m,mean,3.16124339468601
01-Oct-1987,uc_2m,mean,3.15127608820718
01-Jan-1988,uc_2m,mean,3.14129209449485
01-Apr-1988,uc_2m,mean,3.12858296975326
01-Jul-1988,uc_2m,mean,3.11561831126309
01-Oct-1988,uc_2m,mean,3.09814760651987
01-Jan-1989,uc_2m,mean,3.07992077050743
01-Apr-1989,uc_2m,mean,3.06176462737721
01-Jul-1989,uc_2m,mean,3.04208747981846
01-Oct-1989,uc_2m,mean,3.02590216326888
01-Jan-1990,uc_2m,mean,3.00842423825344
01-Apr-1990,uc_2m,mean,2.99070123943058
01-Jul-1990,uc_2m,mean,2.97906535018968
01-Oct-1990,uc_2m,mean,2.97595254331268
01-Jan-1991,uc_2m,mean,2.98047936985789
01-Apr-1991,uc_2m,mean,2.9865338700278
01-Jul-1991,uc_2m,mean,2.99311187600554
01-Oct-1991,uc_2m,mean,3.00386109656562
01-Jan-1992,uc_2m,mean,3.01262923020937
01-Apr-1992,uc_2m,mean,3.01920006349014
01-Jul-1992,uc_2m,mean,3.02396023169258
01-Oct-1992,uc_2m,mean,3.02975919216596
01-Jan-1993,uc_2m,mean,3.03760686352827
01-Apr-1993,uc_2m,mean,3.0474269045596
01-Jul-1993,uc_2m,mean,3.05748469273065
01-Oct-1993,uc_2m,mean,3.06586074963141
01-Jan-1994,uc_2m,mean,3.07129861036531
01-Apr-1994,uc_2m,mean,3.07572284170473
01-Jul-1994,uc_2m,mean,3.08028819971117
01-Oct-1994,uc_2m,mean,3.08233619501528
01-Jan-1995,uc_2m,mean,3.08719183006631
01-Apr-1995,uc_2m,mean,3.09582818409651
01-Jul-1995,uc_2m,mean,3.10350862969886
01-Oct-1995,uc_2m,mean,3.11190951434074
01-Jan-1996,uc_2m,mean,3.12222169457938
01-Apr-1996,uc_2m,mean,3.12726821245184
