date,model,measure,value
01-Oct-1971,ucur_break2,mean,-0.659696570512991
01-Jan-1972,ucur_break2,mean,-0.550930674201504
01-Apr-1972,ucur_break2,mean,-0.361322944953663
01-Jul-1972,ucur_break2,mean,-0.174407579030157
01-Oct-1972,ucur_break2,mean,0.24054456813071
01-Jan-1973,ucur_break2,mean,0.790865224836436
01-Apr-1973,ucur_break2,mean,1.08534567236676
01-Jul-1973,ucur_break2,mean,1.13807035648325
01-Oct-1973,ucur_break2,mean,1.16511960135518
01-Jan-1974,ucur_break2,mean,0.982771169798895
01-Apr-1974,ucur_break2,mean,0.731882121824591
01-Jul-1974,ucur_break2,mean,0.239945417737683
01-Oct-1974,ucur_break2,mean,-0.386734449388708
01-Jan-1975,ucur_break2,mean,-1.00388131616511
01-Apr-1975,ucur_break2,mean,-1.21961703130604
01-Jul-1975,ucur_break2,mean,-1.076417785579
01-Oct-1975,ucur_break2,mean,-0.750244225214437
01-Jan-1976,ucur_break2,mean,-0.393823065031623
01-Apr-1976,ucur_break2,mean,-0.337057363307993
01-Jul-1976,ucur_break2,mean,-0.449015413294339
01-Oct-1976,ucur_break2,mean,-0.550591326530949
01-Jan-1977,ucur_break2,mean,-0.464174282583254
01-Apr-1977,ucur_break2,mean,-0.246363976215837
01-Jul-1977,ucur_break2,mean,-0.187259325618674
01-Oct-1977,ucur_break2,mean,-0.365434415276208
01-Jan-1978,ucur_break2,mean,-0.256499986958949
01-Apr-1978,ucur_break2,mean,0.310489125851648
01-Jul-1978,ucur_break2,mean,0.698945502659517
01-Oct-1978,ucur_break2,mean,0.980549140753372
01-Jan-1979,ucur_break2,mean,1.01964994924989
01-Apr-1979,ucur_break2,mean,1.02821181490234
01-Jul-1979,ucur_break2,mean,1.09260734460049
01-Oct-1979,ucur_break2,mean,1.02111754160204
01-Jan-1980,ucur_break2,mean,0.643779142369031
01-Apr-1980,ucur_break2,mean,-0.0108887809285189
01-Jul-1980,ucur_break2,mean,-0.235596113938104
01-Oct-1980,ucur_break2,mean,0.0765966691802893
01-Jan-1981,ucur_break2,mean,0.488044776951231
01-Apr-1981,ucur_break2,mean,0.673503102098203
01-Jul-1981,ucur_break2,mean,0.741600035959412
01-Oct-1981,ucur_break2,mean,0.289799360677929
01-Jan-1982,ucur_break2,mean,-0.322827586793296
01-Apr-1982,ucur_break2,mean,-0.829008131647402
01-Jul-1982,ucur_break2,mean,-1.40113418799091
01-Oct-1982,ucur_break2,mean,-1.78103691076652
01-Jan-1983,ucur_break2,mean,-1.80674915049174
01-Apr-1983,ucur_break2,mean,-1.54760336355727
01-Jul-1983,ucur_break2,mean,-1.16130898095162
01-Oct-1983,ucur_break2,mean,-0.736005198114582
01-Jan-1984,ucur_break2,mean,-0.331791519119373
01-Apr-1984,ucur_break2,mean,-0.089803173135831
01-Jul-1984,ucur_break2,mean,-0.0294852955268283
01-Oct-1984,ucur_break2,mean,-0.0671298593118551
01-Jan-1985,ucur_break2,mean,-0.0844381872973071
01-Apr-1985,ucur_break2,mean,-0.0397426521268215
01-Jul-1985,ucur_break2,mean,0.0976723934203932
01-Oct-1985,ucur_break2,mean,0.152544282602284
01-Jan-1986,ucur_break2,mean,0.15466113356465
01-Apr-1986,ucur_break2,mean,0.0992417544714573
01-Jul-1986,ucur_break2,mean,0.0349301960979234
01-Oct-1986,ucur_break2,mean,-0.0759733724387979
01-Jan-1987,ucur_break2,mean,-0.150269838721005
01-Apr-1987,ucur_break2,mean,-0.150333528601978
01-Jul-1987,ucur_break2,mean,-0.0667097004447157
01-Oct-1987,ucur_break2,mean,0.0736163819371252
01-Jan-1988,ucur_break2,mean,0.109105846251226
01-Apr-1988,ucur_break2,mean,0.176625128312037
01-Jul-1988,ucur_break2,mean,0.217102653912375
01-Oct-1988,ucur_break2,mean,0.35363224035444
01-Jan-1989,ucur_break2,mean,0.477865614086511
01-Apr-1989,ucur_break2,mean,0.567341069985057
01-Jul-1989,ucur_break2,mean,0.625196893531726
01-Oct-1989,ucur_break2,mean,0.710821015050332
01-Jan-1990,ucur_break2,mean,0.877414334853999
01-Apr-1990,ucur_break2,mean,0.91037691357415
01-Jul-1990,ucur_break2,mean,0.701486653429325
01-Oct-1990,ucur_break2,mean,0.249485915301994
01-Jan-1991,ucur_break2,mean,-0.12821261934624
01-Apr-1991,ucur_break2,mean,-0.322090057409222
01-Jul-1991,ucur_break2,mean,-0.470680819081961
01-Oct-1991,ucur_break2,mean,-0.516824928498237
01-Jan-1992,ucur_break2,mean,-0.395109993985022
01-Apr-1992,ucur_break2,mean,-0.230678528492771
01-Jul-1992,ucur_break2,mean,-0.0928669777074843
01-Oct-1992,ucur_break2,mean,-0.0654281720705749
01-Jan-1993,ucur_break2,mean,-0.213762153012998
01-Apr-1993,ucur_break2,mean,-0.373925071478095
01-Jul-1993,ucur_break2,mean,-0.463907316499387
01-Oct-1993,ucur_break2,mean,-0.398561469147981
